"IN_PRESENCA_CN";"IN_PRESENCA_CH";"IN_PRESENCA_LC";"IN_PRESENCA_MT";"NOTA_CN";"NOTA_CH";"NOTA_LC";"NOTA_MT";"IN_STATUS_REDACAO";"NU_NOTA_REDACAO";"COD_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"UF_RESIDENCIA";"ID_DEPENDENCIA_ADM_ESC";"ID_LOCALIZACAO_ESC";"IDADE";"TP_SEXO";"ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q003";"Q005";"Q010";"Q011";"Q017"
1;1;1;1;411,3;581;523,9;415,3;7;560;2305407;"ICO";"CE";"";"";47;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"D";"D";"D"
1;1;1;1;580,5;609,7;610,5;488,4;7;540;1501402;"BELEM";"PA";"";"";21;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"I";"B";"A";"A";"D";"A"
1;1;1;1;463,3;453,8;498,5;322,5;7;520;3540754;"POTIM";"SP";"2";"1";17;"F";2;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"A";"A";"A"
1;1;1;1;530,9;584;582,7;622,5;7;400;3304144;"QUEIMADOS";"RJ";"";"";31;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"E";"B";"A";"A";"A"
1;1;1;1;390,1;568,6;520,1;404,1;7;440;3106200;"BELO HORIZONTE";"MG";"";"";32;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"D";"A";"D";"A"
1;1;1;1;480,7;617,6;535,5;437,6;7;480;3304557;"RIO DE JANEIRO";"RJ";"";"";36;"F";4;0;3;0;0;0;0;0;1;0;0;0;0;"I";"B";"B";"D";"A";"D";"A"
1;1;1;1;401,4;518;338,3;395,6;7;200;3304557;"RIO DE JANEIRO";"RJ";"";"";52;"M";4;0;3;0;0;0;0;0;1;0;0;0;0;"I";"I";"B";"A";"D";"D";"D"
1;1;1;1;418,4;417,9;442,9;435,1;7;234;3304557;"RIO DE JANEIRO";"RJ";"";"";23;"F";1;1;2;0;0;0;1;0;0;0;0;0;0;"I";"E";"B";"C";"A";"D";"A"
1;1;1;1;477,7;550,8;499,4;428,3;7;540;2111300;"SAO LUIS";"MA";"2";"1";19;"M";2;1;2;0;0;0;0;0;1;0;0;0;0;"I";"B";"B";"A";"A";"D";"D"
1;1;1;1;520,8;595,8;513,1;566,2;7;420;4314902;"PORTO ALEGRE";"RS";"4";"1";19;"M";2;2;1;0;0;0;0;0;0;0;0;0;1;"H";"H";"M";"C";"C";"A";"C"
1;1;1;1;512;517,2;399,5;528,1;7;540;1508100;"TUCURUI";"PA";"";"";23;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"G";"A";"A";"A";"A"
1;1;1;1;470;459,3;392,1;465,3;7;550;3502903;"ARACOIABA DA SERRA";"SP";"2";"1";20;"F";2;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"D";"A";"B";"A";"B"
1;1;1;1;538;596,1;510,6;534,2;7;280;3144706;"NOVA ERA";"MG";"";"";30;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"D";"D";"A"
1;1;1;1;417,1;518,8;527,8;388,6;7;200;2706406;"PAO DE ACUCAR";"AL";"";"";21;"M";1;1;4;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"B";"D";"A"
1;1;1;1;630,2;639;648,4;774,1;7;700;3114303;"CARMO DO PARANAIBA";"MG";"";"";20;"M";1;2;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"M";"A";"B";"B";"A"
1;1;1;1;520,9;591;598,2;385,4;7;320;2908903;"CORACAO DE MARIA";"BA";"";"";29;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"B";"B";"E";"D";"D";"D"
1;1;1;1;421,1;490,2;439,1;387,3;7;280;2408102;"NATAL";"RN";"2";"1";21;"M";2;1;3;0;1;0;0;0;0;0;0;0;0;"D";"B";"B";"A";"A";"D";"A"
1;1;1;1;479,6;531,3;501,1;468;7;520;2304400;"FORTALEZA";"CE";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"E";"C";"A";"A";"A";"A"
1;1;1;1;487,9;551,5;529,9;589,9;7;600;3106200;"BELO HORIZONTE";"MG";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"C";"G";"A";"A";"A";"A"
1;1;1;1;441,5;511,9;497,9;580,7;7;867;4126306;"SENGES";"PR";"";"";19;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"B";"D";"A";"A";"D";"A"
1;1;1;1;402,3;599;515,8;472,2;7;480;3304557;"RIO DE JANEIRO";"RJ";"";"";37;"F";4;0;2;0;0;0;0;0;1;0;0;0;0;"C";"B";"B";"C";"D";"D";"D"
1;1;1;1;510,1;454,9;556,4;484,6;7;400;5107958;"TANGARA DA SERRA";"MT";"2";"1";17;"F";2;1;2;0;1;0;0;0;0;0;0;0;0;"B";"B";"C";"B";"A";"D";"A"
1;1;1;1;369,7;400;331,6;398,2;7;450;4314407;"PELOTAS";"RS";"2";"1";19;"M";2;1;1;0;0;1;0;0;0;0;0;0;0;"B";"B";"E";"C";"A";"A";"A"
1;1;1;1;408,3;532;511;456,3;7;775;3147006;"PARACATU";"MG";"";"";16;"F";3;0;3;0;0;0;0;0;0;0;1;1;0;"C";"E";"G";"A";"D";"B";"D"
1;1;1;1;503,1;420,2;383,8;436,1;7;416;4128104;"UMUARAMA";"PR";"";"";27;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;361,6;420,4;314,4;369;7;480;1100205;"PORTO VELHO";"RO";"";"";29;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"D";"A";"D";"D";"D"
1;1;1;1;439,1;440,2;425,8;349;7;660;2927408;"SALVADOR";"BA";"";"";16;"F";3;0;2;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"A";"A";"D";"A"
1;1;1;1;391;474,7;379,4;451,5;7;440;3122504;"DOM CAVATI";"MG";"";"";60;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"B";"B";"A";"D";"D";"D"
1;1;1;1;380,3;450,4;319,2;474,6;7;234;2918001;"JEQUIE";"BA";"";"";28;"M";1;1;4;0;0;1;0;0;0;0;0;0;0;"I";"I";"F";"C";"A";"D";"D"
1;1;1;1;378,1;488,2;375,4;402,5;7;134;1200203;"CRUZEIRO DO SUL";"AC";"";"";21;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"A";"E";"B";"A";"A";"A";"D"
1;1;1;1;434,7;569,3;530,8;396,2;7;200;2211100;"UNIAO";"PI";"";"";21;"F";4;0;3;1;0;0;0;0;0;0;0;0;0;"E";"C";"B";"A";"D";"D";"A"
1;1;1;1;472,4;445,3;396,8;349,6;7;120;5208608;"GOIANESIA";"GO";"4";"1";21;"M";2;2;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"A";"A";"A";"C";"A"
1;1;1;1;528,1;500,2;426,9;468;7;540;3201605;"CONCEICAO DA BARRA";"ES";"4";"1";19;"M";2;1;2;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"D";"D";"D"
1;1;1;1;410,7;616,6;472,7;491;7;600;3550308;"SAO PAULO";"SP";"";"";19;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"I";"E";"C";"B";"A";"D";"A"
1;1;1;1;382;539,7;391,3;364,8;7;300;2111201;"SAO JOSE DE RIBAMAR";"MA";"";"";22;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"E";"D";"A";"A";"D";"D"
1;1;1;1;452,4;446,2;481,3;441,1;7;460;3104601;"ASTOLFO DUTRA";"MG";"";"";16;"M";3;0;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"G";"C";"A";"B";"A"
1;1;1;1;458,5;585,9;575,9;478,7;7;640;3537107;"PEDREIRA";"SP";"";"";16;"F";3;0;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"N";"B";"A";"B";"A"
1;1;1;1;524,4;534,8;431;488,5;7;420;2927408;"SALVADOR";"BA";"";"";16;"M";3;0;0;1;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"D";"D";"A"
1;1;1;1;591,8;496,5;519,8;558,5;7;867;3136207;"JOAO MONLEVADE";"MG";"2";"1";17;"F";2;1;3;0;0;0;1;0;0;0;0;0;0;"B";"G";"I";"A";"A";"B";"A"
1;1;1;1;432,9;460,9;527,3;345;7;360;3543303;"RIBEIRAO PIRES";"SP";"";"";20;"F";1;1;0;0;0;0;0;0;1;0;0;0;0;"C";"B";"C";"C";"D";"A";"D"
1;1;1;1;466,9;616,9;334,8;622,5;7;620;3503802;"ARTUR NOGUEIRA";"SP";"4";"1";17;"F";2;2;1;0;0;0;0;0;0;0;1;0;0;"G";"H";"F";"A";"A";"A";"A"
1;1;1;1;529,6;514,5;404;420,5;7;400;3143302;"MONTES CLAROS";"MG";"";"";43;"M";1;1;0;0;0;0;0;0;1;0;0;0;0;"B";"B";"H";"D";"A";"D";"A"
1;1;1;1;367,6;434,8;443,3;463,6;7;180;3151800;"POCOS DE CALDAS";"MG";"4";"1";20;"M";2;2;1;0;0;0;0;0;0;1;0;0;0;"C";"G";"D";"C";"C";"D";"A"
1;1;1;1;421,3;499,6;394,3;383,9;7;734;3540200;"PONTAL";"SP";"";"";41;"F";1;1;4;0;0;0;1;0;0;0;0;0;0;"B";"B";"F";"A";"A";"A";"A"
1;1;1;1;503,8;580,2;549,4;354;7;500;1500800;"ANANINDEUA";"PA";"";"";21;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"D";"C";"A";"A";"D";"A"
1;1;1;1;549,8;608,2;496;726,8;7;875;3108404;"BOTELHOS";"MG";"2";"1";17;"M";2;1;1;0;0;0;1;0;0;0;0;0;0;"C";"B";"D";"A";"B";"A";"B"
1;1;1;1;367,2;465,4;414,3;377,5;7;280;2508901;"MAMANGUAPE";"PB";"";"";29;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"I";"C";"B";"A";"D";"D";"D"
1;1;1;1;520,9;503,5;387,8;330,8;7;220;2804805;"NOSSA SENHORA DO SOCORRO";"SE";"";"";23;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"B";"D";"C";"A";"A";"D";"D"
1;1;1;1;514,1;451,7;434,7;339;7;480;5214606;"NIQUELANDIA";"GO";"2";"1";18;"F";2;1;2;0;0;0;0;0;1;0;0;0;0;"D";"G";"C";"A";"D";"D";"A"
1;1;1;1;573,5;524,6;515,2;414,5;7;500;3529401;"MAUA";"SP";"2";"1";18;"M";2;1;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"B";"A";"A";"A";"A"
1;1;1;1;466,7;630,5;559,1;497,9;7;680;5108402;"VARZEA GRANDE";"MT";"";"";28;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"I";"B";"B";"B";"A";"D";"A"
1;1;1;1;459;479,9;450;374,6;7;360;3516408;"FRANCO DA ROCHA";"SP";"";"";45;"F";4;0;1;0;0;0;0;0;1;0;0;0;0;"I";"A";"C";"C";"A";"D";"D"
1;1;1;1;555,4;656,6;559,6;572,8;7;520;3550308;"SAO PAULO";"SP";"";"";25;"M";1;1;0;0;1;0;0;0;0;0;0;0;0;"C";"E";"C";"D";"A";"D";"A"
1;1;1;1;419;519;461,5;379,1;7;460;5208707;"GOIANIA";"GO";"";"";16;"F";3;0;1;0;0;0;0;0;1;0;0;0;0;"D";"E";"B";"C";"D";"D";"A"
1;1;1;1;536,6;557,2;467;414,4;7;280;3205309;"VITORIA";"ES";"2";"1";18;"M";2;1;1;0;0;0;0;0;0;0;1;0;0;"G";"E";"A";"D";"A";"D";"A"
1;1;1;1;606,1;642,3;575,8;515,2;7;1000;4106902;"CURITIBA";"PR";"";"";16;"M";3;0;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"H";"A";"C";"A";"A"
1;1;1;1;515;637,6;524,5;406,5;7;360;4205803;"GARUVA";"SC";"";"";24;"F";4;0;1;1;0;0;0;0;0;0;0;0;0;"D";"B";"C";"C";"D";"A";"D"
1;1;1;1;435,1;523,4;491,3;414;7;600;2704500;"MARAGOGI";"AL";"";"";24;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"E";"G";"B";"A";"A";"D";"B"
1;1;1;1;487,3;471,8;502,1;536,1;7;400;1504208;"MARABA";"PA";"";"";15;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"C";"G";"C";"A";"A";"D";"D"
1;1;1;1;527,2;470,4;528,2;473,1;7;600;3550308;"SAO PAULO";"SP";"";"";19;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"C";"A";"A";"A";"A"
1;1;1;1;462,3;387,5;376;384,1;7;340;2507507;"JOAO PESSOA";"PB";"";"";27;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"C";"B";"A";"D";"D";"D"
1;1;1;1;446,6;600,8;524,5;477,1;7;520;3556206;"VALINHOS";"SP";"2";"1";18;"M";2;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"I";"A";"B";"A";"C"
1;1;1;1;413,6;511,4;469,1;344,6;7;200;3170206;"UBERLANDIA";"MG";"";"";30;"M";1;1;3;0;0;0;0;0;1;1;0;0;0;"C";"C";"E";"A";"A";"A";"A"
1;1;1;1;462;606,1;565;552,8;7;500;2513703;"SANTA RITA";"PB";"";"";28;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"E";"C";"A";"A";"D";"A"
1;1;1;1;552,3;495,5;536,5;455,1;7;520;5208707;"GOIANIA";"GO";"";"";18;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"A";"C";"E";"A";"D";"A"
1;1;1;1;449;571,8;421,8;381,4;7;320;3550308;"SAO PAULO";"SP";"";"";23;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"B";"E";"A";"A";"A";"D"
1;1;1;1;452,4;596,2;566,1;477,5;7;640;3507605;"BRAGANCA PAULISTA";"SP";"";"";16;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"G";"E";"O";"B";"B";"B";"A"
1;1;1;1;438,9;604,3;461,5;448,8;7;660;3549805;"SAO JOSE DO RIO PRETO";"SP";"";"";19;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"H";"A";"A";"A";"A"
1;1;1;1;673;659,2;605,7;752,8;7;860;3106200;"BELO HORIZONTE";"MG";"";"";24;"M";1;2;2;0;0;0;0;0;0;0;1;0;0;"E";"G";"G";"A";"A";"A";"A"
1;1;1;1;443,5;634;600,6;503,3;7;580;3171303;"VICOSA";"MG";"";"";20;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"H";"G";"L";"A";"B";"D";"A"
1;1;1;1;459,7;494,4;412,9;376,7;7;300;5221858;"VALPARAISO DE GOIAS";"GO";"2";"1";19;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"I";"B";"C";"D";"A";"A";"A"
1;1;1;1;630,6;671,6;555,2;630,3;7;820;2611606;"RECIFE";"PE";"";"";19;"F";1;2;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"I";"D";"A";"A";"A"
1;1;1;1;521,1;582,6;521,8;531,7;7;440;4101408;"APUCARANA";"PR";"";"";30;"M";4;0;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"B";"A";"A";"D"
1;1;1;1;419,6;500,4;561,3;467,7;7;560;3106705;"BETIM";"MG";"";"";20;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"F";"E";"B";"A";"A";"A"
1;1;1;1;545,2;655,9;597,2;478,7;7;800;5300108;"BRASILIA";"DF";"";"";17;"M";3;0;3;0;0;0;1;0;0;0;0;0;0;"G";"E";"I";"E";"A";"A";"A"
1;1;1;1;563,3;530,1;561,7;499,7;7;500;3304557;"RIO DE JANEIRO";"RJ";"";"";25;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"F";"A";"B";"D";"A"
1;1;1;1;495,1;605,4;519,6;395,5;7;340;2111300;"SAO LUIS";"MA";"";"";26;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"D";"D"
1;1;1;1;517,9;608,9;559,5;534,7;7;683;4218004;"TIJUCAS";"SC";"";"";32;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"C";"F";"H";"B";"A";"A";"A"
1;1;1;1;510,1;558,6;532,7;440,2;7;640;3304524;"RIO DAS OSTRAS";"RJ";"";"";46;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"A";"F";"D";"A";"D";"A"
1;1;1;1;488,7;569,2;506,2;492;7;480;2605400;"FEIRA NOVA";"PE";"";"";31;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"C";"A";"A";"D";"A"
1;1;1;1;543,8;627,4;565,4;502,3;7;680;3303500;"NOVA IGUACU";"RJ";"";"";46;"M";1;1;2;0;1;0;0;0;0;0;0;0;0;"E";"B";"I";"C";"A";"D";"D"
1;1;1;1;394;446,5;419,2;396;7;420;3543402;"RIBEIRAO PRETO";"SP";"";"";17;"F";3;0;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"A";"A"
1;1;1;1;415,8;577,8;502,7;388,6;7;720;5208707;"GOIANIA";"GO";"";"";28;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"C";"D";"D";"D"
1;1;1;1;455,9;443,5;401,5;325,2;7;380;2932705;"URUCUCA";"BA";"";"";20;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"F";"E";"C";"A";"A";"D";"A"
1;1;1;1;644,3;640,5;645,5;768,8;7;600;2904605;"BRUMADO";"BA";"";"";24;"F";1;1;2;0;0;0;0;0;0;0;1;0;0;"D";"H";"G";"A";"C";"D";"A"
1;1;1;1;560,8;564,5;520,8;541,9;7;520;5208707;"GOIANIA";"GO";"";"";17;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"C";"H";"J";"A";"D";"B";"A"
1;1;1;1;586,5;636,6;566,3;712,4;7;640;3548708;"SAO BERNARDO DO CAMPO";"SP";"";"";18;"M";1;2;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"P";"A";"C";"B";"A"
1;1;1;1;546,8;536,2;423,1;531,4;7;360;3552809;"TABOAO DA SERRA";"SP";"";"";16;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"F";"C";"G";"B";"A";"D";"A"
1;1;1;1;500,4;505,6;338,4;427,6;7;400;4323002;"VIAMAO";"RS";"";"";18;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"C";"B";"B";"A";"A";"D";"A"
1;1;1;1;580,8;647,4;605,4;603,4;7;680;2927408;"SALVADOR";"BA";"";"";31;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"C";"K";"B";"A";"A";"A"
1;1;1;1;423,3;549,9;475,3;407,4;7;560;2611101;"PETROLINA";"PE";"";"";21;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"G";"D";"A";"B";"A";"C"
1;1;1;1;466,8;442,3;311;372,3;7;380;5300108;"BRASILIA";"DF";"";"";34;"F";1;1;1;0;0;0;0;0;0;1;0;0;0;"B";"B";"B";"A";"D";"A";"A"
1;1;1;1;493,8;540,5;434,7;318,5;7;380;5300108;"BRASILIA";"DF";"";"";24;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"F";"C";"D";"D";"D"
1;1;1;1;422,4;419;513,4;439;7;320;5103403;"CUIABA";"MT";"";"";28;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"A";"A";"A"
1;1;1;1;456,5;416,7;322,6;332;7;140;3530706;"MOGI GUACU";"SP";"";"";20;"F";3;0;3;0;0;0;0;0;0;1;0;0;0;"C";"E";"D";"A";"A";"A";"A"
1;1;1;1;422,2;544,2;422,9;594,8;7;580;3106200;"BELO HORIZONTE";"MG";"";"";44;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"D";"A"
1;1;1;1;469,9;585,4;544,3;514,3;7;360;3300209;"ARARUAMA";"RJ";"";"";54;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"D";"D";"D";"D";"A";"D";"A"
1;1;1;1;387,2;466;367,6;442,1;7;460;1200401;"RIO BRANCO";"AC";"";"";22;"M";1;1;3;0;0;0;0;0;0;1;0;0;0;"B";"B";"F";"A";"B";"B";"A"
1;1;1;1;496,1;436;358;346,8;7;180;2905602;"CAMACAN";"BA";"";"";25;"F";1;1;2;0;1;0;0;0;0;0;0;0;0;"E";"F";"C";"E";"D";"D";"A"
1;1;1;1;366,7;419,7;340;485,4;7;240;2311306;"QUIXADA";"CE";"";"";19;"M";1;2;2;0;0;0;0;0;0;0;1;0;0;"G";"F";"I";"A";"A";"A";"A"
1;1;1;1;446,9;552,3;537,4;447,5;7;540;5103403;"CUIABA";"MT";"";"";39;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"F";"B";"A";"D";"A"
1;1;1;1;474,7;639,9;601,6;427,6;7;520;2302008;"BARRO";"CE";"";"";24;"M";4;0;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"A";"D";"A"
1;1;1;1;414,8;464,3;418,6;442,6;7;300;4109401;"GUARAPUAVA";"PR";"";"";25;"M";4;0;1;0;0;0;0;0;1;0;0;0;0;"C";"B";"B";"A";"A";"A";"D"
1;1;1;1;492,1;608,2;587,5;593,7;7;880;3106200;"BELO HORIZONTE";"MG";"";"";21;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"C";"C";"A";"D";"A"
1;1;1;1;454;553,7;558,1;458,5;7;360;2921203;"MIGUEL CALMON";"BA";"";"";33;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"D";"A";"A";"D";"D"
1;1;1;1;357,2;402,6;487,6;350,1;7;400;3548500;"SANTOS";"SP";"";"";47;"F";4;0;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"G";"A";"B";"D";"A"
1;1;1;1;610;689,8;619,2;611,5;7;620;3548500;"SANTOS";"SP";"";"";35;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"F";"O";"B";"D";"A";"A"
1;1;1;1;453,7;396;452,1;340,2;7;320;2306108;"IRAUCUBA";"CE";"";"";18;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"B";"A";"D";"D";"D"
1;1;1;1;532,8;526,7;564,2;508,6;7;500;3550308;"SAO PAULO";"SP";"";"";23;"M";4;0;1;0;0;0;0;0;1;0;0;0;0;"G";"E";"I";"A";"A";"B";"A"
1;1;1;1;602,1;678,3;627,6;619,3;7;520;3538709;"PIRACICABA";"SP";"";"";23;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"G";"C";"D";"D";"D"
1;1;1;1;455,8;513,3;487,2;357,9;7;440;3538709;"PIRACICABA";"SP";"4";"1";22;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"E";"D";"D";"A";"B";"A";"A"
1;1;1;1;435,5;564,3;484,9;443,1;7;620;2516201;"SOUSA";"PB";"2";"1";21;"M";2;1;3;0;1;0;0;0;0;0;0;0;0;"I";"B";"B";"C";"D";"D";"D"
1;1;1;1;423,6;588,9;490,7;437,7;7;440;1706506;"DARCINOPOLIS";"TO";"";"";16;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"D";"C";"B";"A";"A";"A";"A"
1;1;1;1;402,4;559,2;419;379,9;7;480;1302603;"MANAUS";"AM";"";"";47;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"C";"F";"A";"D";"D";"D"
1;1;1;1;484,8;554,4;516,9;503,3;7;420;1302603;"MANAUS";"AM";"";"";18;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"H";"I";"O";"B";"B";"A";"A"
1;1;1;1;527,5;724,9;632,3;692,6;7;640;1302603;"MANAUS";"AM";"";"";16;"M";3;0;3;1;0;0;0;0;0;0;0;0;0;"H";"H";"P";"B";"A";"A";"D"
1;1;1;1;419,2;473;406,3;375,2;7;408;1302603;"MANAUS";"AM";"";"";20;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"I";"E";"B";"A";"D";"D";"D"
1;1;1;1;394,3;471;436,8;385,5;7;300;5002704;"CAMPO GRANDE";"MS";"";"";21;"F";1;2;1;0;0;0;0;0;0;1;0;0;0;"E";"H";"G";"C";"A";"A";"A"
1;1;1;1;400,3;465,2;397,5;388,5;7;100;5002704;"CAMPO GRANDE";"MS";"";"";24;"F";1;1;2;0;0;0;0;0;0;0;0;1;0;"E";"B";"B";"A";"D";"D";"D"
1;1;1;1;527,3;589,2;556,6;483,3;7;260;1100023;"ARIQUEMES";"RO";"";"";36;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"G";"B";"A";"D";"D";"D"
1;1;1;1;456,6;534,5;530,8;383,1;7;260;1200401;"RIO BRANCO";"AC";"2";"1";33;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"A";"A"
1;1;1;1;492,7;443,4;457,5;433,1;7;380;2800308;"ARACAJU";"SE";"2";"1";24;"M";2;1;3;0;1;0;0;0;0;0;0;0;0;"C";"C";"B";"A";"A";"D";"A"
1;1;1;1;475,3;427,1;360,8;376,8;7;375;2800308;"ARACAJU";"SE";"";"";17;"F";3;0;3;0;0;0;1;0;0;0;0;0;0;"I";"I";"B";"C";"A";"D";"A"
1;1;1;1;473,7;481,6;489,7;409,5;7;925;2800308;"ARACAJU";"SE";"";"";39;"M";1;2;3;0;0;0;1;0;0;0;0;0;0;"A";"B";"D";"B";"A";"A";"D"
1;1;1;1;409,8;567,9;410,4;349,4;7;420;2800308;"ARACAJU";"SE";"";"";27;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"A"
1;1;1;1;417,4;497,1;491,6;370,1;7;516;2800308;"ARACAJU";"SE";"";"";26;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"C";"C";"C";"A";"A";"A";"D"
1;1;1;1;550;600,7;526,3;478,5;7;950;2408102;"NATAL";"RN";"";"";30;"M";1;1;2;0;0;0;1;0;0;0;0;0;0;"B";"B";"C";"C";"D";"D";"D"
1;1;1;1;480,4;547,2;455,3;325,3;7;950;2408102;"NATAL";"RN";"4";"1";18;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"E";"H";"H";"A";"B";"A";"A"
1;1;1;1;383,9;532;459,9;372,4;7;300;2408102;"NATAL";"RN";"";"";38;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"B";"A";"D";"D";"D"
1;1;1;1;439,5;472,8;524,1;532,8;7;300;2408102;"NATAL";"RN";"";"";20;"M";1;2;2;0;0;0;0;0;0;0;0;1;0;"G";"G";"G";"A";"B";"A";"A"
1;1;1;1;418,7;462,2;465,8;354,4;7;240;1501600;"BONITO";"PA";"";"";26;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"A";"A";"D";"D"
1;1;1;1;543,6;615,6;488,9;497,1;7;560;3122009;"DIVINO";"MG";"";"";23;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"D";"A";"A";"D";"A"
